name,address,city,state,zip,lat,lng,site
JAX RVS ,3526 Lenox Ave,Jacksonville,Florida,32254,30.340961,-81.734788,RVT
JD's RV Outlet,378 N Minnewawa Ave,Clovis,California,93612,36.814864,-119.710596,RVT
JD's RVs,6684 Whitmore Lake Rd # C,Whitmore Lake,Michigan,48189,42.412336,-83.782854,RVT
Jeff Couch's RV Nation,5555 Kennel Rd,Hamilton,Ohio,45067,39.494819,-84.480997,RVT
"Jeff's RV, Inc.",4415 Megan Ct NW,Marion,Iowa,52405,41.983384,-91.746369,RVT
Jerry's Campers,118 Arnold Blvd,Abilene,Texas,79605,32.434599,-99.781827,RVT
Jerry's RV Trailer Sales,9384 Commercial St,New Minas,Nova Scotia,B4N 3E9,45.0678192,-64.4444585,RVT
JH Wholesale,551 CA-49,Sutter Creek,California,95685,38.434483,-120.761659,RVT
"Jim Dennies, Inc.",6302 Ritchie Hwy,Glen Burnie,Maryland,21061,39.161942,-76.629444,RVT
JIM SHORKEY AUTO GROUP,12900 US-30 Suite 1,N. huntingdon,Pennsylvania,15642,40.318382,-79.723736,RVT
Jim's RV Center,209 Spring St,Sayre,Pennsylvania,18840,41.971552,-76.534965,RVT
Jim's Trailer Sales,11920 Avon Belden Rd,Grafton,Ohio,44044,41.266284,-82.04179,RVT
"Jimco Trailer Sales, Inc.",640 NC-150,Hancock,Maryland,27455,36.187509,-79.817677,RVT
Jimmy Walker Auto & RV Sales,6134 Masonic Dr,Alexandria,Louisiana,71301,31.274156,-92.467107,RVT
Jody's RV,1425 SC-72 221 E,Greenwood,South Carolina,29649,34.238919,-82.145019,RVT
Joe's Marine Inc.,209 Spring St,Sayre,Pennsylvania,18840,41.971552,-76.534965,RVT
Johnnie Walker RV #1,3700 Boulder Hwy,Las Vegas,Nevada,89121,36.121526,-115.091277,RVT
Johnnie Walker RV Center #3,3700 Boulder Hwy,Las Vegas,Nevada,89121,36.121526,-115.091277,RVT
Johnny's RVs,3266 Level Green Rd,Corbin,Kentucky,40701,36.921744,-84.15771,RVT
Johnson Family RV,2798 Carrollton Pike,Woodlawn,Virginia,24381,36.729989,-80.840655,RVT
Johnston RV Country,2311 State Rte 21,Palmyra,New York,14522,43.061423,-77.220399,RVT
Johnston RV Country,784 Ridge Rd,Webster,New York,14580,43.217283,-77.444534,RVT
Jones RV,34 Gypsy Dr,Eighty Four,Pennsylvania,15330,40.179368,-80.089973,RVT
"Joplin's RV Sales, Inc.",4301 S Rangeline Rd,Phoenix,Arizona,64804,37.021691,-94.510899,RVT
JTS RV,7222 S Pere Marquette Hwy Exit 158,Pentwater,Michigan,49449,43.793624,-86.388577,RVT
Juniata Valley RV,285 Industrial Cir,Mifflintown,Pennsylvania,17059,40.589162,-77.391073,RVT
"K & C RV Centers, LLC",16000 W Colfax Ave,Golden,Colorado,80401,39.718726,-105.236031,RVT
"Kadco RV Sales, Service &Rentals",1214 US-130,Robbinsville,New Jersey,08691,40.208731,-74.592097,RVT
Kamper City,5549 Akron Cleveland Rd,Peninsula,Ohio,44264,41.22961,-81.540017,RVT
Kamper Korner LLC,295 State Rd S-38-686,Orangeburg,South Carolina,29115,33.477386,-80.849144,RVT
"Kamper Korner of Cleveland, Inc.",3158 US-129,Cleveland,Georgia,30528,34.621918,-83.79462,RVT
Kamper's Korner,14615 Palmdale Rd,Victorville,California,92392,34.480247,-117.408184,RVT
Kamper's Supply,400 Plaza Dr,Carterville,Illinois,62918,37.789529,-89.088131,RVT
Kansas RV Center,3939 S Ross Ln #4003,Chanute,Kansas,66720,37.64833,-95.45719,RVT
Karolina Koaches Inc,601 Shiloh Rd,Piedmont,South Carolina,29673,34.715864,-82.45552,RVT
Kastco RV,3 Lincoln Ave W,Cranford,New Jersey,07027,40.651249,-74.323137,RVT
"KB RV Center, Inc.",4610 Scribner Rd NW,Bemidji,Minnesota,56601,47.507374,-94.863994,RVT
KC RVs,148 NE Mcquerry Rd,Grain Valley,Missouri,64029,39.005925,-94.216381,RVT
Keepers RV Center,19989 584th Ave,Mankato,Minnesota,56001,44.128125,-93.97899,RVT
Kehoe RV Ltd.,3010 Idylwyld Dr N,Saskatoon,Saskatchewan,S7L 5Y6,52.175053,-106.669748,RVT
Keith Whitaker RV Center,6420 I-35,New Braunfels,Texas,78132,29.758817,-98.191068,RVT
Kelders Trailer Sales Inc.,9921 Lakeshore Rd,Grand Bend ,Ontario,N0M 1T0,43.314967,-81.749506,RVT
Kelowna RV's,1780 Byland Rd,West Kelowna,British Columbia,V1Z 1A9,49.8609342,-119.5890514,RVT
"Ketelsen RV, Inc.",1500 Ketelsen Dr,Marion,Iowa,52233,42.04677,-91.686869,RVT
Kieffer's RV Sales,1404 Benjamin Franklin Hwy,Douglassville,Pennsylvania,19518,40.270211,-75.752511,RVT
King's Campers,224701 Lilac Ave,Wausau,Wisconsin,54401,44.963304,-89.704051,RVT
Kingston RV Centre,548 Gardiners Rd,Kingston,Ontario,K7M 3X9,44.257631,-76.568403,RVT
Kitsmiller RV,1211 N Cedar St,Mason,Michigan,48854,42.581698,-84.451612,RVT
Klein Motors & RVs,1209 S Belt Hwy,St. Joseph,Missouri,64507,39.728509,-94.763541,RVT
Klines Auto World & RV Center,2001 E Thirteen Mile Rd,Warren,Michigan,48092,42.513593,-83.058938,RVT
Knight Dodge Chrysler Jeep,208 Cheadle St W,Swift Current,Saskatchewan,S9H 0B5,50.283393,-107.803329,RVT
Knott's RV Center,11024 Bluffton Rd,Fort Wayne,Indiana,46809,40.998405,-85.205235,RVT
Knoxville Coach and RV,14395 Hickory Creek Rd,Lenoir City,Tennessee,37771,35.840726,-84.321728,RVT
"Koebel Improvements, LLC",602 Vine St,West Bend,Wisconsin,53095,43.38963,-88.158004,RVT
Koppy Motors,320 Fire Monument Rd,Hinckley,Minnesota,55037,46.038859,-92.785172,RVT
Kountry Rhode RV & Auto Center,624 French St,Peshtigo,Wisconsin,54157,45.040575,-87.821437,RVT
Kramer's Kampers,5780 IL-173,Beach Park,Illinois,60099,42.459988,-87.865021,RVT
Kroubetz Lakeside Campers,351 MN-60,Lake Crystal,Minnesota,56055,44.128471,-94.23528,RVT
Kuhl's Trailer Sales,1023 N 500th St,Ingraham,Illinois,62434,38.842047,-88.321795,RVT
Kustom Koach RV Centre,26875 Fraser Hwy,Aldergrove,British Columbia,V4W 3E4,49.0589907,-122.4815208,RVT
KY RV Sales,1200 McCoy Ave,Madisonville,Kentucky,42431,37.334473,-87.481387,RVT
L.J. Patterson Sales & Service Ltd.,766 N Napan Rd,Miramichi,New Brunswick,E1N 4W7,47.01877,-65.405806,RVT
L.M. Cossette Inc.,325 Rue Vachon,Trois-Rivières,Quebec,G8T 8P6,46.369223,-72.556243,RVT
"Lafayette Travel Trailer Sales, Inc.",2651 Schuyler Ave,Lafayette,Indiana,47905,40.420015,-86.766044,RVT
Lajeunesse V.R. Inc.,1890 Bd Saint-Antoine,St-Jérome,Quebec,J7Z 7M2,45.770421,-73.973079,RVT
Lake Boyz RV Sales,SK-2,Prince Albert,Saskatchewan,S6V 5R3,53.353527,-105.846188,RVT
Lake Country RV,7717 Lake May Rd NW,Walker,Minnesota,56484,47.093135,-94.468008,RVT
"Lake Country RV Sales and Service, Inc.",964 WI-73 South,Wisconsin Rapids,Wisconsin,54494,44.340837,-89.73492,RVT
Lake Region RV,1002 U.S. Rte 2,Devils Lake,North Dakota,58301,48.141947,-98.871697,RVT
Lake View RV,63020 Sunny Valley Rd,Owen Sound,Ontario,N4K 5N6,44.594929,-80.918103,RVT
Lakeshore Autos,96 S Waverly Rd,Holland,Michigan,49423,42.743806,-86.083703,RVT
Lakeside RV,3207 SC-24,Anderson,South Carolina,29626,34.460802,-82.756514,RVT
Lakeview RV Centre,63020 Sunny Valley Rd,Owen Sound,Ontario,N4K 5N6,44.594929,-80.918103,RVT
Lakota RV,219 Main St,Lakota,North Dakota,58344,48.027839,-98.341509,RVT
Lancaster County RV,122 Prospect Rd,Salunga,Pennsylvania,17538,40.082629,-76.414548,RVT
Land and Sea RV,310 E Steel St,Seymour,Missouri,65746,37.14619,-92.778195,RVT
Land Ark RV,777 Buckhorn Dr,Buena Vista,Colorado,81650,39.751037,-108.113722,RVT
Larry's R.V.,8669 Mason Dr,Newaygo,Michigan,49337,43.423029,-85.718784,RVT
Larry's RV,2987 S Hwy 97,Redmond,Oregon,97756,44.283326,-121.216724,RVT
Larry's RV Center,2501 Lansing Ave,Jackson,Michigan,49202,42.267179,-84.41085,RVT
Larry's Trailer Sales,3757 State Highway 148 North,Zeigler,Illinois,62865,37.972104,-89.080092,RVT
Layzee Acres Park & RV Sales,5516 ON-12,Sebright,Ontario,L3V 6H7,44.58372,-79.349251,RVT
Leach Camper Sales,2727 Cornhusker Hwy,Lincoln,Nebraska,68504,40.854478,-96.660184,RVT
"Leach Camper Sales, Inc.",1629 Veterans Memorial Hwy,Council Bluffs,Iowa,51501,41.227277,-95.878439,RVT
Leale's RV and Fleet Center,2070 S 7th St A,San Jose,California,95112,37.344482,-121.883535,RVT
Lee's Campers,47 33rd St SE,Mason City,Iowa,50401,43.153169,-93.19982,RVT
Lee's Country RV,7211 E St Rd,Batesville,Indiana,47006,39.291996,-85.215884,RVT
Lee's Family Trailer Sales & Service,480 Roosevelt Trail,Windham,Maine,04062,43.794689,-70.405329,RVT
Lee's RV Country,1059 1200 W,Orem,Utah,84057,40.314277,-111.710402,RVT
Legacy Housing LTD,4801 Mark IV Pkwy,Fort Worth,Texas,76106,32.816684,-97.359633,RVT
Legacy Recreation,5490 5th St,St. Clair,Missouri,63304,38.703508,-90.667522,RVT
Lehigh Gorge RV Sales & Campground,4585 State St,White Haven,Pennsylvania,18661,41.076379,-75.740724,RVT
Leisure Days RV Centre - Alexandria,3875 County Rd 34,Alexandria,Ontario,K0C 1A0,45.301001,-74.586118,RVT
Leisure Days RV Centre - Aylmer,2522 Cedar Creek Rd,Gatineau,Quebec,N0B 1E0,43.312125,-80.471713,RVT
Leisure Days RV Centre - Kingston,548 Gardiners Rd,Kingston,Ontario,K7M 3X9,44.257631,-76.568403,RVT
Leisure Days RV Centre - Kitchener,2522 Cedar Creek Rd,Ayr,Ontario,N0B 1E0,43.312125,-80.471713,RVT
Leisure Days RV Centre - Levis,2522 Cedar Creek Rd,Levis,Quebec,N0B 1E0,43.312125,-80.471713,RVT
Leisure Days RV Centre - Moncton,34 Silver Fox Dr,Salisbury,New Brunswick,E4J 3E2,46.037383,-65.041135,RVT
Leisure Days RV Centre - Pembroke,2009 Petawawa Blvd,Pembroke,Ontario,K8A 7H1,45.855503,-77.212306,RVT
Leisure Days RV Centre - Smiths Falls,165 Lombard St,Smiths Falls,Ontario,K7A 5B8,44.91691,-75.927795,RVT
Leisure Days RV Centre - Sudbury,670 Falconbridge Rd,Sudbury,Ontario,P3A 4S4,46.5152365,-80.9265445,RVT
Leisure Days RV Centre - Truro,45 Treaty Trail,Truro,Nova Scotia,B6L 1W3,45.3297185,-63.3042243,RVT
Leisure Days Travel Trailer,1354 E Vienna Rd,Road Clio,Michigan,48420,43.179103,-83.700508,RVT
"Leisure Life RV, Inc.",550 Sparrow Dr,Prospect,Kentucky,40165,37.973087,-85.672012,RVT
Leisure Time RV,1012 S Hopkins Ave,Titusville,Florida,32780,28.533319,-80.792029,RVT
Leisure Time Sales - Moncton,200 Price St,Moncton,New Brunswick,E1A 3R2,46.125187,-64.767196,RVT
Leisure Time Sales - Quispamsis,8 Leisure Dr,Quispamsis,New Brunswick,E2E 0T1,45.385716,-65.980719,RVT
"Leisure Tyme RV, Inc.",5565 W 9 Mile Rd,Pensacola,Florida,32526,30.499226,-87.365573,RVT
"Leisure Tyme RV, Inc.",135 E Miracle Strip Pkwy,Esther,Florida,32569,30.410287,-86.731484,RVT
Leisureland RV Centre Inc,126 Industrial Pl,Penticton,British Columbia,V2A 7C8,49.477849,-119.594027,RVT
Leo's Vacation Center Inc.,729 MD-3,Gambrills,Maryland,21054,39.040252,-76.685822,RVT
"Leonard Truck & Trailer, Inc.",12800 Leonard Pkwy,Jackson,Ohio,44451,41.079368,-80.868193,RVT
Lerch RV,70 Commerce Dr,Milroy,Pennsylvania,17063,40.761026,-77.484947,RVT
"Lewie's RV Center, Inc",7324 Novotny Rd N,Brainerd,Minnesota,56401,46.322919,-94.12521,RVT
Lewis Auto Sales & RV's,4640 Linden Ave,Dayton,Ohio,45432,39.739492,-84.085195,RVT
Lewis RV Center,1600 E Reno Ave,Oklahoma City,Oklahoma,73117,35.474862,-97.462502,RVT
"Lewis Street Trailer Sales, Inc.",9780 I-55 South Frontage Rd,Pasco,Washington,39170,32.111772,-90.330654,RVT
Liberty RV,330 N State Rte 291,Liberty,Missouri,64068,39.258315,-94.389653,RVT
Lifestyle RV,146 E Coury Ave,Mesa,Arizona,85210,33.389733,-111.843505,RVT
Link RV Center - Rice Lake,2700 Decker Dr,Rice Lake,Wisconsin,54868,45.525662,-91.707548,RVT
Little Valley RV Super Center,140 American Camper Rd,Prosperity,West Virginia,25880,37.878948,-81.207573,RVT
Lixxor Auto Sales,1520 El Camino Real,Belmont,California,94002,37.514352,-122.298896,RVT
Lloyd Bridges Traveland,1603 S Main St,Chelsea,Michigan,48118,42.312244,-84.03402,RVT
"Lloyd's I-10 RV Center, Inc.",7415 TX-62,Orange,Texas,77632,30.201442,-93.804542,RVT
Lloyd's Trailer Sales Inc,350 Twin City Hwy,Port Neches,Texas,77651,29.985971,-93.955847,RVT
"Lone Oak, Inc.",360 Norfolk Rd,Canaan,Connecticut,06024,42.012137,-73.274264,RVT
Lone Star RV Center,704 Edwards Dr A,Harker Heights,Texas,76548,31.050856,-97.644625,RVT
Lone Star RV Sales,14150 Gulf Fwy,Houston,Texas,77034,29.61951,-95.191644,RVT
Long View RV Superstores,27 Lawnacre Rd,Dover,Florida,06096,41.92763,-72.659703,RVT
Longs Peak Auto Sales,4730 S College Ave #108,Loveland,Colorado,80525,40.529861,-105.036641,RVT
Look No Further RV's,10905 SE Powell Blvd,Portland,Oregon,97266,45.482967,-122.557619,RVT
Lost Pines RV Rentals,Lost Pines RV Park,Bastrop,Texas,78602,30.12382,-97.32771,RVT
"Louisville RV Center, Inc.",2101 Outer Loop,Louisville,Kentucky,40219,38.137909,-85.692693,RVT
Lowe's RV,3124 N Lovington Hwy,Hobbs,New Mexico,88240,32.703782,-103.485066,RVT
Lundmark Campers,2236 US Hwy 63,Cumberland ,Wisconsin,54829,45.56665,-92.047243,RVT
Luxe Fifth Wheel,7960 Rodeo Trl #430,Mansfield,Texas,76063,32.57074,-97.144837,RVT
Luxe RV Center,21053 Devonshire St #206,Los Angeles,California,91311,34.293338,-118.603118,RVT
Luxury Motorhomes,7350 ON-15,Carleton Place,Ontario,K7C 3P2,45.087647,-76.08133,RVT
Luxury Vehicle Care,2660 SE Mailwell Dr,Milwaukie,Oregon,97222,45.440949,-122.618111,RVT
Lyle Bongard's RV Sales Ltd.,2984 Woodstock Rd,Fredericton,New Brunswick,E3C 1P9,45.96419,-66.68003,RVT
Lynden Sports Center,1016 O'Malley Dr,Coopersville,Michigan,49404,43.063438,-85.952185,RVT
M & M Camping Center,2960 W Jefferson Ave,Trenton,Michigan,48183,42.131459,-83.217792,RVT
M and N Camper Sales,5905 Veterans Memorial Hwy,Scottsville,Kentucky,42164,36.775664,-86.181864,RVT
M&M Camping Center,2960 W Jefferson Ave,Trenton,Michigan,48183,42.131459,-83.217792,RVT
M&P RV LLC,10 Century Ln,Dillsburg,Pennsylvania,17019,40.094022,-77.022058,RVT
M's RV Sales & Service,9691,Berlin,Vermont,05602,44.274953,-72.609475,RVT
M.A.C. Caravane Inc.,1275 Boulevard des Laurentides,Laval,Quebec,H7M 2Y2,45.587064,-73.711076,RVT
M.T. Caravane Inc.,844-A Rue J.-Ambroise-Craig,St-Nicolas,Quebec,G7A 2N2,46.707344,-71.298344,RVT
Mac RV Sales,4075 NE Three Mile Ln,Mcminnville,Oregon,97128,45.211917,-123.282091,RVT
Mack's Camper Sales,403 Robinson Dr,Waco,Texas,76706,31.475671,-97.083854,RVT
Maddox Motor Co. & RV Sales,564 Glover Rd,Sidney,Nebraska,69162,41.129228,-103.016632,RVT
Maddox RV,13900 Telegraph Rd,Taylor,Michigan,48180,42.225283,-83.267691,RVT
Madison RV Supercenter,9311 Madison Blvd,Madison,Alabama,35758,34.711417,-86.74651,RVT
"Magnolia RV Center, Inc.",5410 Chattahoochee Ind Park,Cumming,Georgia,30041,34.204626,-84.100357,RVT
Main Street RV,10934 E Apache Trail,Apache Junction,Arizona,85120,33.402386,-111.567878,RVT
Mainline RV,415 SK-7,Rosetown,Saskatchewan,S0L 2V0,51.559261,-107.985421,RVT
Maitland Shores,657 Port Maitland Rd,Dunnville,Ontario,N1A 2W6,42.861191,-79.602311,RVT
Major's RV Service Center,150 MacArthur Blvd,Bourne,Massachusetts,02532,41.751759,-70.597552,RVT
Maloney's RV & Golf Centre,1382 Topsail Rd,Paradise,Newfoundland,A1L 2C5,47.51155,-52.90565,RVT
Manatee RV,1510 8th Ave W,Palmetto,Florida,34221,27.581094,-82.554803,RVT
Mann's R.V.,52 Barre Paxton Rd,Rutland,Massachusetts,01543,42.388285,-71.969865,RVT
"Mantelli Trailer Sales, Inc.",6865 S Transit Rd,Lockport,New York,14094,43.157758,-78.701995,RVT
Many Trails RV,6850 AZ-69,Prescott Valley,Arizona,86314,34.62599,-112.306211,RVT
Marble RV,67 Lundrigan Dr,Corner Brook,Newfoundland,A2H 6C3,48.968617,-58.040699,RVT
Marietta RV and Outdoor World,200 S 7th St,Marietta,Ohio,45750,39.429949,-81.422175,RVT
Marine World Inc,7979 W Kellogg Dr,Wichita,Kansas,67209,37.651239,-97.428543,RVT
"Marjee Mobile RV Services, LLC",6123 Morningcrest Ct,Missouri City,Texas,77389,30.123469,-95.517064,RVT
Marjon RVs Inc.,21155 Box Springs Rd,Moreno Valley,California,92557,33.97216,-117.258409,RVT
Mark Tuggle RV Center,5410 Chattahoochee Ind Park,Cumming,Georgia,30041,34.204626,-84.100357,RVT
Mark's RV,5935 W 225 N,Greenfield,Indiana,46140,39.801973,-85.772071,RVT
Mark's RV and Marine,9865 Nova Scotia Trunk 1,Churchville,New York,B0W 2Z0,44.2643127441406,-66.1162567138672,RVT
Mark's RV Sales,9865 Nova Scotia Trunk 1,Fort Myers,Florida,B0W 2Z0,44.2643127441406,-66.1162567138672,RVT
"Marlboro Tire & Automotive, Inc.",15204 Marlboro Pike,Upper Marlboro,Maryland,20772,38.780274,-76.76699,RVT
Marlette Chrysler RV,3800 S Van Dyke Rd,Marlette,Michigan,48453,43.348144,-83.032572,RVT
"Marshall RV, Inc.",14805 Michigan Ave,Marshall,Michigan,49068,42.276445,-84.939742,RVT
"Marshall's RV Centers, Inc. Canton",3063 Greensburg Rd,Canton,Texas,44720,40.903454,-81.433282,RVT
"Marshall's RV Centers, Inc. Kemp",9474 US-175,Kemp,Texas,75143,32.366686,-96.245039,RVT
"Mashburn's RV Center, Inc.",4100 Stadium Blvd,Jonesboro,Arkansas,72404,35.773862,-90.778838,RVT
Mastercraft RV Center,5400 Fort Campbell Blvd,Hopkinsville,Kentucky,42240,36.880182,-87.463142,RVT
Masters RV,104 Hwy 246 S,Greenwood,South Carolina,29649,34.238919,-82.145019,RVT
Maurice,1131 N Causeway Blvd #201,Mandeville,Louisiana,70471,30.407038,-90.063421,RVT
Max's Motorhome Center,706 N Center St,Casper,Wyoming,82601,43.05894,-106.439816,RVT
Maxie Price RV,4601 Atlanta Hwy,Loganville,Georgia,30052,33.815151,-83.893561,RVT
May's RV Inc.,1212 N Stemmons Fwy,Lewisville,Texas,75067,33.013546,-97.00016,RVT
Mayes Remarketing,48 N Railroad St,Whiteland,Indiana,46184,39.561936,-86.072222,RVT
Mayflower RV - Malvern,6598 AR-171,Malvern,Arkansas,72104,34.342042,-92.821803,RVT
Mayflower RV - Mayflower,71 Interstate Dr,Mayflower,Arkansas,72106,34.973989,-92.526078,RVT
Mayflower RV - Van Buren,5603 Alma Hwy,Van Buren,Arkansas,72956,35.466396,-94.350067,RVT
MB Thomas RV Sales,275 Lemay Ferry Rd,St. Louis,Missouri,63125,38.518452,-90.293514,RVT
McCants RV,2930 Hwy 61 South,Woodville,Mississippi,39669,31.121117,-91.383123,RVT
McCroskey Auto & RV,3842 TN-394,Bluff City,Tennessee,37618,36.460339,-82.208744,RVT
MCD RV Center,14 Iyanough Rd,W. Yarmouth,Massachusetts,02673,41.655712,-70.247044,RVT
McDowell RV,5860 N Lapeer Rd,North Branch,Michigan,48461,43.193661,-83.206162,RVT
McElroy Recreation Sales,Shelbyville,Shelbyville,Illinois,62565,39.411777,-88.804095,RVT
McGaugh RV Center,2650 Wagon Wheel Rd,Springdale,Arkansas,72762,36.18165,-94.23068,RVT
McGeorge's Rolling Hills RV Supercenter,11525 Sunshade Ln,Ashland,Virginia,23005,37.759696,-77.48187,RVT
McGoverns RV Centre,14525 100 St,Grande Prairie,Alberta,T8V 7C1,55.2074514,-118.7930599,RVT
McKay's RV Center,102 Main Rd,Holden,Maine,04429,44.72116,-68.617002,RVT
McKenzie RV Trailers,2 Cardico Dr,Gormley,Ontario,L4A 2G5,43.9538536,-79.3858133,RVT
McKinley Chevrolet & RV,212 E 4th St,Saint Ansgar,Iowa,50472,43.406746,-92.935316,RVT
McKinnish Camper Corner,4550 N Carson St,Carson City,Nevada,89706,39.222699,-119.701535,RVT
McNaughton Dodge Chrystler,22877 Hagerty Rd,Newbury,Ontario,N0L 1Z0,42.705921,-81.858658,RVT
McPhail's of Harriston,6332 Wellington County Rd 109,Harriston,Ontario,N0G 1Z0,43.912639,-80.87167,RVT
Media Camping Center,1243 W Baltimore Pike,Media,Pennsylvania,19063,39.92046,-75.416182,RVT
Meeks RV Center,25355 N Highway 99 East,Acampo,California,95220,38.200231,-121.235034,RVT
Mekkelsen RV & Trailer Sales,2419 U.S. Rte 2,Montpelier,Vermont,05651,44.282307,-72.489262,RVT
Mellott Brothers Trailer Sales,47 Lancaster Pike,Pike,Pennsylvania,17584,39.954448,-76.259838,RVT
Memory Lane Motors,2608 SE Holgate Blvd,Portland,Oregon,97202,45.482541,-122.643935,RVT
Meridian RV - 100 Mile House,5430 Industrial Flats Rd,100 Mile House,British Columbia,V0K 2E2,51.595788,-121.297816,RVT
Merritt Farm Equipt. Co. & RVs,1875 E Co Rd 2000,Carthage,Illinois,62321,40.409722,-91.095437,RVT
Mesa AZ Auto Sales,11201 E Apache Trail,Mesa,Arizona,85120,33.402386,-111.567878,RVT
Metra RV Center,850 US-87,Billings,Montana,59101,45.613054,-108.390305,RVT
Metro Motors,2727 S Campbell Ave,Springfield,Missouri,65807,37.167533,-93.324773,RVT
Miami Evergaldes KOA,20675 SW 162nd Ave,Miami,Florida,33187,25.595896,-80.506909,RVT
Michael Hohl RV Center,4500 N Carson St,Carson city,Nevada,89706,39.222699,-119.701535,RVT
Mid State Campers,1103 US-40,Vandalia,Illinois,62471,38.946188,-89.130148,RVT
MID STATE RV CENTER,131 Peachtree Pkwy,PO BOX 1330 BYRON,Georgia,31008,32.665346,-83.785924,RVT
"Mid State RV Sales, Inc.",131 Peachtree Pkwy,Nipomo,California,31008,32.665346,-83.785924,RVT
Mid-Coast RV Center,410 Lewiston Rd,Palermo,Maine,04086,43.964977,-69.955624,RVT
Mid-State Camper Sales,1103 US-40,Black Hawk,South Dakota,62471,38.946188,-89.130148,RVT
Middleton RV,3441 US-67,Festus,Missouri,63028,38.137919,-90.392182,RVT
Midland RV Sales,607 S Saginaw Rd,Midland,Michigan,48640,43.582166,-84.337227,RVT
Midway Auto & Marine,1775 US-310,Lovell,Wyoming,82431,44.840242,-108.164383,RVT
Midway Homes & RV,2601 E Highway 169,Grand Rapids,Minnesota,55744,47.234469,-93.50698,RVT
Midwest RV,2101 E Harlan Dr,Terre Haute,Indiana,47802,39.351016,-87.411897,RVT
Midwest RV Sales,13580 Wayzata Blvd,Minnetonka,Minnesota,55305,44.956374,-93.427997,RVT
Mike Jones Motors/RV,1777 OH-125,Hamersville,Ohio,45130,38.909438,-83.998661,RVT
Mike Jones Winnebago,400 Walmart Way,Eastnollee,Georgia,30538,34.500986,-83.263844,RVT
Mike Rosman RV Sales,6255 BC-97,Vernon,British Columbia,V1B 3R4,50.30333,-119.251529,RVT
"Miller Camper and Trailer Sales, Inc.",950 E 800 N,Spanish Fork,Utah,84660,40.121268,-111.695542,RVT
Miller Trailer Sales,293 W Dublin Pike,Perkasie,Pennsylvania,18944,40.389293,-75.234442,RVT
"Millican RV America, Inc.",6550 Co Rd 490,Sylacauga,Alabama,35077,34.021165,-86.832668,RVT
"Mills Motors, Inc.",4381 N Dixie Hwy,Pompano Beach,Florida,33064,26.278502,-80.1153,RVT
Minard's Leisure World,921 Government Rd S,Weyburn,Saskatchewan,S4H 3R3,49.661464,-103.875924,RVT
Minneapolis Trailer Sales,12975 George Weber Dr,Rogers,Minnesota,55374,45.175548,-93.575531,RVT
Minor's RV & Marina,1412 N Franklin Blvd,Nampa,Idaho,83687,43.609971,-116.529134,RVT
Mitchell's RV Center,580 Satterwhite Point Rd,Henderson,North Carolina,27537,36.371801,-78.397878,RVT
MJ Mimbach Trailers,759 Mayhew Lake Rd NE,St. Cloud,Minnesota,56304,45.530416,-94.057176,RVT
Mo Great Dane Trailer Sales,404 S Cool Springs Rd,O'Fallon,Missouri,63366,38.857443,-90.725492,RVT
Mobile Medical,811 County Rd 2076,Newton,Texas,75966,30.827969,-93.714446,RVT
Mobile Trailer Repair Service 1998 Inc.,853 Topsail Rd,Mount Pearl,Newfoundland,A1N 3J6,47.5237518,-52.785265,RVT
Mobilife RV Centre,4166 King St E,Kitchener,Ontario,N2P 2G5,43.423642,-80.411604,RVT
Mobility RV Services LLC,818 IA-9,Grand Island,Florida,50444,43.297226,-93.38363,RVT
Modern Classics,1118 S Newburgh Rd,Westland,Michigan,48186,42.293764,-83.370739,RVT
Modern Trailer Sales,2730 W 53rd St,Anderson,Indiana,46013,40.047934,-85.681768,RVT
Moffitt's RV,1819 SE Marshall St,Boone,Iowa,50036,42.085554,-93.864204,RVT
Mohican RV Center,3036 Co Rd 3A,Loudonville,Ohio,44842,40.649282,-82.224627,RVT
Moix RV Conway,1213 Collier Dr,Conway,Arkansas,72032,35.065559,-92.362675,RVT
Monroe City RV,4091 South,Monroe City,Indiana,47557,38.578834,-87.342777,RVT
Mont-Laurier Sports Inc.,224 Bd des Ruisseaux,Mont-Laurier,Quebec,J9L 0H6,46.5526446,-75.5223514,RVT
Moore's RV,34155 Lorain Rd,North Ridgeville,Ohio,44039,41.386,-82.024711,RVT
Moose Jaw RV & Marine,1400 Lakeview Rd,Moose Jaw,Saskatchewan,S6H 4R3,50.401797,-105.534699,RVT
"Moose RV Rentals, LLC",6724 Wilgrove Mint Hill Rd,China Grove,North Carolina,28227,35.189567,-80.645408,RVT
Motor Home & RV Super Center,2160 Hotel Rd,Auburn,Maine,04210,44.084537,-70.249649,RVT
Motor Home Travel Canada Inc.,14124 Hwy 50,Bolton,Ontario,L7E 3E2,43.8898725,-79.7521117,RVT
Motor Sportsland,4988 W 150 S,Salt Lake City,Utah,84104,40.749441,-111.981537,RVT
Motorcoaching RVs,1101 N Main St,Newcastle,Oklahoma,73065,35.255216,-97.610156,RVT
MotorGroup,1107 Wallace Dr,Delray Beach,Florida,33444,26.458903,-80.079637,RVT
"Motorhome Rentals of Louisiana, LLC",2816 Kingston St,Kenner,Louisiana,70062,29.991693,-90.258179,RVT
Motorhomes of California - Oceanside,920 S Coast Hwy,Oceanside,California,92054,33.195534,-117.354538,RVT
Motorhomes of Texas,2410 NW Stallings Dr,Nacogdoches,Texas,75964,31.631742,-94.740721,RVT
